"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
"10151097002007","0","0","1","0","0","0","0","20260607","20260610"
"10009037004004","0","0","1","0","0","0","0","20260607","20260610"
"98037039002013","1","0","0","0","0","0","0","20260607","20260610"
"98005030001004","1","0","0","0","0","0","0","20260607","20260610"
"99005049003004","0","1","0","0","0","0","0","20260607","20260610"
"99037035002013","0","1","0","0","0","0","0","20260607","20260610"
"10037082006013","0","0","1","0","0","0","0","20260607","20260610"
"97123059002015","0","0","0","0","0","0","1","20260607","20260610"
"98206036010011","1","0","0","0","0","0","0","20260607","20260610"
"99000893042009","0","1","0","0","0","0","0","20260607","20260610"
"97037005002013","0","0","0","0","0","0","1","20260607","20260610"
"98041209004005","1","0","0","0","0","0","0","20260607","20260610"
"98070501010004","1","0","0","0","0","0","0","20260607","20260610"
"98070501009004","1","0","0","0","0","0","0","20260607","20260610"
"99070508004004","0","1","0","0","0","0","0","20260607","20260610"
"99071501036004","0","1","0","0","0","0","0","20260607","20260610"
"10209023013011","0","0","1","0","0","0","0","20260607","20260610"
"10940171002007","0","0","1","0","0","0","0","20260607","20260610"
"98206024002011","1","0","0","0","0","0","0","20260607","20260610"
"98000006035009","1","0","0","0","0","0","0","20260607","20260610"
"98005056005004","1","0","0","0","0","0","0","20260607","20260610"
"10037041004013","0","0","1","0","0","0","0","20260607","20260610"
"10123266002015","0","0","1","0","0","0","0","20260607","20260610"
"99070906013004","0","1","0","0","0","0","0","20260607","20260610"
"99204041004011","0","1","0","0","0","0","0","20260607","20260610"
"97040419002005","0","0","0","0","0","0","1","20260607","20260610"
"10001033004004","0","0","1","0","0","0","0","20260607","20260610"
"10451115002007","0","0","1","0","0","0","0","20260607","20260610"
"98123266002015","1","0","0","0","0","0","0","20260607","20260610"
"98001140005004","1","0","0","0","0","0","0","20260607","20260610"
"10071902070004","0","0","1","0","0","0","0","20260607","20260610"
"99000906017009","0","1","0","0","0","0","0","20260607","20260610"
"98206009004011","1","0","0","0","0","0","0","20260607","20260610"
"10206009004011","0","0","1","0","0","0","0","20260607","20260610"
"10001140005004","0","0","1","0","0","0","0","20260607","20260610"
"99001105008004","0","1","0","0","0","0","0","20260607","20260610"
"99071503013004","0","1","0","0","0","0","0","20260607","20260610"
"98001074006004","1","0","0","0","0","0","0","20260607","20260610"
"99040422008005","0","1","0","0","0","0","0","20260607","20260610"
"97123232002015","0","0","0","0","0","0","1","20260607","20260610"
"98037082006013","1","0","0","0","0","0","0","20260607","20260610"
"98201059002011","1","0","0","0","0","0","0","20260607","20260610"
"10001125007004","0","0","1","0","0","0","0","20260607","20260610"
"99540906006005","0","1","0","0","0","0","0","20260607","20260610"
