"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"2155","2155","Universitaria / Av Peru","-12.0320669","-77.0775758","","","0","","America/Lima","0"
"2154","2154","La mar/ Universitaria","-12.0748858","-77.07939","","","0","","America/Lima","0"
"2153","2153","JP Zela/ Arequipa","-12.0834947","-77.03445","","","0","","America/Lima","0"
"2152","2152","Aviacion/San Borja","-12.1012419","-77.00157","","","0","","America/Lima","0"
"2151","2151","Marsano/Ayacucho","-12.1349772","-76.9971869","","","0","","America/Lima","0"
"2150","2150","Parque de Barranco","-12.1493469","-77.0208333","","","0","","America/Lima","0"
"870","870","VIROC","-10.6853427","-76.7965808","","","0","","America/Lima","0"
"871","871","OYON","-10.6740777","-76.7652119","","","0","","America/Lima","0"
"2149","2149","La Chira","-12.1905844","-77.006478","","","0","","America/Lima","0"
"872","872","ISCAYCRUZ","-10.7650277","-76.7435477","","","0","","America/Lima","0"
"2148","2148","La olla","-12.2020219","-77.0048747","","","0","","America/Lima","0"
"2146","2146","Alameda Sur / Ballesta","-12.2058808","-77.0176238","","","0","","America/Lima","0"
"2145","2145","Huaylas/ Olaya","-12.1671977","-77.02576","","","0","","America/Lima","0"
"325022","325022","MORRO ARICA  -  SN","-12.0235147","-77.0374258","","","0","","America/Lima","0"
"327200","327200","JVPRA","-12.0921305","-77.0345694","","","0","","America/Lima","0"
"325006","325006","CHIRA","-12.0369869","-77.0309711","","","0","","America/Lima","0"
"325007","325007","VIRU","-12.0395194","-77.0329111","","","0","","America/Lima","0"
"325008","325008","ICA","-12.0450588","-77.0364219","","","0","","America/Lima","0"
"325009","325009","MOQUEGUA","-12.0469019","-77.0380269","","","0","","America/Lima","0"
"2166","2166","Plaza Norte NS 1","-12.0065458","-77.0619408","","","0","","America/Lima","0"
"2165","2165","Senati NS 1","-11.9988658","-77.0627938","","","0","","America/Lima","0"
"2164","2164","Primera de Pro NS 1","-11.93608","-77.0719897","","","0","","America/Lima","0"
"2163","2163","Puente Nuevo EO 1","-12.0290108","-76.9979847","","","0","","America/Lima","0"
"2162","2162","Mapfre EO 1","-12.0179208","-76.9111588","","","0","","America/Lima","0"
"2161","2161","Zoologico EO 1","-12.0157827","-76.8992108","","","0","","America/Lima","0"
"2160","2160","Santa Clara EO 1","-12.0143138","-76.8851569","","","0","","America/Lima","0"
"2159","2159","Entrada Huaycan EO 1","-12.0002397","-76.83847","","","0","","America/Lima","0"
"400","400","Inca2-SN","-12.225733","-76.9232441","","","0","","America/Lima","0"
"2158","2158","AV los Incas SN","-11.9108838","-77.0561697","","","0","","America/Lima","0"
"401","401","Parque Chuquitana NS","-11.9559969","-77.0990416","","","0","","America/Lima","0"
"2157","2157","Panamericana/ San Genaro","-11.9570588","-77.06914","","","0","","America/Lima","0"
"402","402","Parque Chuquitana SN","-11.9560638","-77.1004305","","","0","","America/Lima","0"
"2156","2156","Mayolo / Izaguirre","-11.9916158","-77.0714897","","","0","","America/Lima","0"
"403","403","Paramonga NS","-11.9591055","-77.0972416","","","0","","America/Lima","0"
"336141","336141","CAGUA","-12.0282194","-77.0193166","","","0","","America/Lima","0"
"404","404","Paramonga SN","-11.9593805","-77.0968527","","","0","","America/Lima","0"
"405","405","Mercado Chuquitana NS","-11.9610747","-77.0951941","","","0","","America/Lima","0"
"301065","301065","E.FERNANDEZ","-12.073665","-77.0359861","","","0","","America/Lima","0"
"406","406","Mercado Chuquitana SN","-11.9612997","-77.0948691","","","0","","America/Lima","0"
"407","407","Tranquera NS","-11.965175","-77.0916777","","","0","","America/Lima","0"
"301068","301068","ESPAÑA","-12.0587619","-77.0378888","","","0","","America/Lima","0"
"408","408","Tranquera SN","-11.9654055","-77.0913777","","","0","","America/Lima","0"
"301069","301069","BOLIVIA","-12.0552805","-77.0383888","","","0","","America/Lima","0"
"409","409","Llatas NS","-11.9700638","-77.087158","","","0","","America/Lima","0"
"301026","301026","WASHINGTON - SN","-12.060225","-77.0395138","","","0","","America/Lima","0"
"301027","301027","MALI - SN","-12.0599841","-77.0368997","","","0","","America/Lima","0"
"2177","2177","Av. La Marina -NS 1","-12.0777677","-77.0816069","","","0","","America/Lima","0"
"2176","2176","Av. Angelica Gamarra - ns 1","-12.0064022","-77.0826152","","","0","","America/Lima","0"
"2175","2175","Av. Carlos Izaguirre-ns 1","-11.9909688","-77.0717977","","","0","","America/Lima","0"
"2174","2174","Fundicion-ns 1","-11.8335297","-77.11359","","","0","","America/Lima","0"
"2173","2173","Mapfre OE 1","-12.0186369","-76.91212","","","0","","America/Lima","0"
"2172","2172","Jiron Puno OE 1","-12.0535158","-77.0295719","","","0","","America/Lima","0"
"2171","2171","Leticia OE 1","-12.0570647","-77.0300277","","","0","","America/Lima","0"
"2170","2170","28 de Julio OE 1","-12.0647338","-77.0381319","","","0","","America/Lima","0"
"410","410","Llatas SN","-11.970183","-77.0868666","","","0","","America/Lima","0"
"411","411","Avenida A SN","-11.9636247","-77.0834788","","","0","","America/Lima","0"
"2169","2169","Pista Nueva EO 1","-12.0115705","-76.8765411","","","0","","America/Lima","0"
"412","412","MaraÃ±on2 SN","-11.9675277","-77.0837888","","","0","","America/Lima","0"
"2168","2168","Puente Nuevo OE 1","-12.0304694","-77.0010816","","","0","","America/Lima","0"
"413","413","San Nicolas 1 - NS","-11.9556552","-77.1000219","","","0","","America/Lima","0"
"414","414","Ferreteria 1 -NS","-11.956908","-77.0996413","","","0","","America/Lima","0"
"2167","2167","Caqueta SN 1","-12.0367597","-77.0433297","","","0","","America/Lima","0"
"415","415","Grifo Ariana 1 -NS","-11.962308","-77.0940858","","","0","","America/Lima","0"
"416","416","Mi Banco1-NS","-11.9666441","-77.0904802","","","0","","America/Lima","0"
"417","417","La Hacienda 1 - NS","-11.9684469","-77.0890275","","","0","","America/Lima","0"
"418","418","Ov Chepen 1 - NS","-12.2402886","-76.9131052","","","0","","America/Lima","0"
"325001","325001","AMANCAES","-12.0260111","-77.0340305","","","0","","America/Lima","0"
"419","419","Ov Chepen 2 - SN","-12.2402691","-76.913308","","","0","","America/Lima","0"
"325002","325002","LA COLONIA","-12.0278694","-77.0325111","","","0","","America/Lima","0"
"325003","325003","MADRID","-12.0294305","-77.0307805","","","0","","America/Lima","0"
"325004","325004","LEONCIO PRADO","-12.03245","-77.0280111","","","0","","America/Lima","0"
"325005","325005","G. REPUBLICANA","-12.0351211","-77.0297911","","","0","","America/Lima","0"
"2180","2180","Panaderia Universitaria SN 1","-12.0370747","-77.0774277","","","0","","America/Lima","0"
"2188","2188","Armando Blondet NS","-11.9669747","-77.0701983","","","0","","America/Lima","0"
"2187","2187","Gerardo Unger NS","-11.9299308","-77.0693588","","","0","","America/Lima","0"
"2186","2186","Walon NS","-11.9243858","-77.0640758","","","0","","America/Lima","0"
"2185","2185","Los Incas NS","-11.9103797","-77.0562508","","","0","","America/Lima","0"
"2184","2184","Hacienda NS","-11.9053827","-77.053425","","","0","","America/Lima","0"
"2183","2183","San Felipe NS","-11.8961669","-77.048275","","","0","","America/Lima","0"
"2182","2182","Av. Los Alisos SN- 1","-11.98442","-77.07196","","","0","","America/Lima","0"
"2181","2181","Municipalidad de los Olivos sn 1","-11.99177","-77.0714897","","","0","","America/Lima","0"
"420","420","Universitaria 2 - SN","-11.9792886","-77.0771802","","","0","","America/Lima","0"
"421","421","Horacio -EO","-12.0045808","-76.8443977","","","0","","America/Lima","0"
"422","422","La Hacienda 2 - SN","-11.9684858","-77.0888219","","","0","","America/Lima","0"
"423","423","Grifo Ariana 2 - SN","-11.9625636","-77.0936802","","","0","","America/Lima","0"
"2179","2179","Av. Colonial SN 1","-12.0509119","-77.0779608","","","0","","America/Lima","0"
"424","424","Hospital 1 - SN","-12.2329136","-76.9333469","","","0","","America/Lima","0"
"425","425","Ferreteria 2 - SN","-11.9568691","-77.0992886","","","0","","America/Lima","0"
"2178","2178","Av. La Marina - SN 1","-12.07892","-77.0813347","","","0","","America/Lima","0"
"426","426","San Nicolas 2 - SN","-11.9557302","-77.1000302","","","0","","America/Lima","0"
"427","427","Av. Los Olivos 1 - NS","-11.9776363","-77.0927702","","","0","","America/Lima","0"
"428","428","Los Alisos Canta Callao 1 - NS","-11.9811969","-77.0967941","","","0","","America/Lima","0"
"429","429","Sanra Rosa Canta Callao 1 - NS","-11.9835274","-77.0995636","","","0","","America/Lima","0"
"2191","2191","Sucre NS","-12.0787858","-77.0656933","","","0","","America/Lima","0"
"2190","2190","Juan Valer NS","-12.0762213","-77.0743366","","","0","","America/Lima","0"
"2199","2199","Manuel Villaran NS","-12.1197558","-76.9984669","","","0","","America/Lima","0"
"500206","500206","La Quince","-11.9627877","-76.9897655","","","0","","America/Lima","0"
"2198","2198","Angamos NS","-12.1114097","-77.00046","","","0","","America/Lima","0"
"500204","500204","La ocho","-11.9755661","-77.0014361","","","0","","America/Lima","0"
"2197","2197","San Borja Sur NS","-12.1005458","-77.0019097","","","0","","America/Lima","0"
"2196","2196","Javier Prado NS","-12.0871377","-77.003915","","","0","","America/Lima","0"
"2195","2195","Petith Thouarse NS","-12.0834727","-77.0336647","","","0","","America/Lima","0"
"2194","2194","Arenales NS","-12.0838108","-77.0359419","","","0","","America/Lima","0"
"500209","500209","Los Postes","-11.9961561","-77.010153","","","0","","America/Lima","0"
"2193","2193","Canada NS","-12.0849408","-77.0442277","","","0","","America/Lima","0"
"500208","500208","Lima","-12.0253599","-77.0098369","","","0","","America/Lima","0"
"2192","2192","Salaverry NS","-12.0823427","-77.0461669","","","0","","America/Lima","0"
"430","430","Izaguirre Canta Callao 1 - NS","-11.9882311","-77.104808","","","0","","America/Lima","0"
"431","431","Dominicos 1 - NS","-11.990818","-77.1073561","","","0","","America/Lima","0"
"432","432","Pacasmayo 1 - NS","-11.9944969","-77.1107608","","","0","","America/Lima","0"
"433","433","Bertello 1 - NS","-11.9969413","-77.1130525","","","0","","America/Lima","0"
"434","434","Faucett Canta Callao 1 - NS","-12.0004358","-77.1164469","","","0","","America/Lima","0"
"435","435","Naval 1 - NS","-12.0031691","-77.1154497","","","0","","America/Lima","0"
"500211","500211","Mariategui","-11.94314","-76.9820361","","","0","","America/Lima","0"
"2189","2189","Maranon NS","-11.9716072","-77.0726508","","","0","","America/Lima","0"
"436","436","Las Torres - EO","-12.0160208","-76.8958269","","","0","","America/Lima","0"
"437","437","Zoologico - EO","-12.0157258","-76.8992977","","","0","","America/Lima","0"
"301010","301010","ILO","-12.0517688","-77.038753","","","0","","America/Lima","0"
"438","438","Outlet 1 -NS","-12.0186108","-77.1079052","","","0","","America/Lima","0"
"439","439","Aduanas 1 -NS","-12.0253775","-77.1045136","","","0","","America/Lima","0"
"301013","301013","HUANCAYO","-12.0615338","-77.0378438","","","0","","America/Lima","0"
"301014","301014","SACO OLIVEROS","-12.0686258","-77.0367741","","","0","","America/Lima","0"
"301017","301017","E.VILLAR","-12.076488","-77.0357588","","","0","","America/Lima","0"
"301018","301018","M.SEGURA","-12.079453","-77.0353049","","","0","","America/Lima","0"
"301015","301015","R. DAGNINO","-12.0714461","-77.0363288","","","0","","America/Lima","0"
"301016","301016","CUBA","-12.0742769","-77.0360969","","","0","","America/Lima","0"
"440","440","Lima Cargo 1 - NS","-12.0290108","-77.1024886","","","0","","America/Lima","0"
"441","441","Hiunday - EO","-12.02115","-76.9293508","","","0","","America/Lima","0"
"442","442","San Ignacio - EO","-12.020725","-76.9344847","","","0","","America/Lima","0"
"443","443","Quilca 1 - NS","-12.0345691","-77.0998386","","","0","","America/Lima","0"
"500202","500202","La Hacienda","-12.0056938","-77.0063638","","","0","","America/Lima","0"
"444","444","Independencia (Mor. Duar) 1 -NS","-12.0396191","-77.0966858","","","0","","America/Lima","0"
"445","445","12 de Octubre 1 -NS","-12.03865","-77.0915747","","","0","","America/Lima","0"
"446","446","Mercado de Flores - EO","-12.0402219","-77.0166477","","","0","","America/Lima","0"
"500200","500200","La cuatro","-11.9505588","-76.987168","","","0","","America/Lima","0"
"447","447","Olaya 1 - NS","-12.038208","-77.0892469","","","0","","America/Lima","0"
"448","448","Polideportivo 1- NS","-12.0365163","-77.0805441","","","0","","America/Lima","0"
"449","449","Universitaria (Moral.Duarez) 1 - NS","-12.036133","-77.0784025","","","0","","America/Lima","0"
"500226","500226","Plaza Bolognesi","-12.0609455","-77.0419372","","","0","","America/Lima","0"
"450","450","Rodriguez de Mendoza 1 -NS","-12.0357747","-77.0764413","","","0","","America/Lima","0"
"451","451","Habich - SN","-12.0299927","-77.0569061","","","0","","America/Lima","0"
"452","452","Universitaria (Morl. Duarez) 2 - SN","-12.0359572","-77.0789263","","","0","","America/Lima","0"
"453","453","Polideportivo 2 -SN","-12.036503","-77.0816141","","","0","","America/Lima","0"
"454","454","Olaya 2 - SN","-12.0380688","-77.0896711","","","0","","America/Lima","0"
"455","455","Fiori - SN","-12.009325","-77.0608547","","","0","","America/Lima","0"
"456","456","12 de Octubre 2 - SN","-12.038305","-77.0910069","","","0","","America/Lima","0"
"457","457","Independencia (Mor. Duar) 2 - SN","-12.0397686","-77.0984416","","","0","","America/Lima","0"
"458","458","Quilca 2 - SN","-12.0364244","-77.0991888","","","0","","America/Lima","0"
"500232","500232","San Carlos","-11.9845061","-77.0067361","","","0","","America/Lima","0"
"459","459","Mega Plaza - SN","-11.99531","-77.0630355","","","0","","America/Lima","0"
"500215","500215","Montenegro","-11.9364188","-76.971275","","","0","","America/Lima","0"
"500214","500214","Mariategui","-11.9439438","-76.9822669","","","0","","America/Lima","0"
"460","460","Metro - SN","-11.9907708","-77.0636897","","","0","","America/Lima","0"
"500218","500218","Motupe","-11.9386961","-76.9765688","","","0","","America/Lima","0"
"461","461","Lima Cargo 2 -SN","-12.0283319","-77.1026766","","","0","","America/Lima","0"
"462","462","Aduanas 2 - SN","-12.023463","-77.1052944","","","0","","America/Lima","0"
"500220","500220","Mrcdo. Las Flores","-12.0406058","-77.0184516","","","0","","America/Lima","0"
"463","463","Outlet 2 - SN","-12.0194775","-77.1071686","","","0","","America/Lima","0"
"464","464","Aeronave 2 - SN","-12.003173","-77.1152269","","","0","","America/Lima","0"
"465","465","Yanbal - SN","-11.9568019","-77.0691769","","","0","","America/Lima","0"
"500224","500224","Piramide del Sol","-12.0164561","-77.0019919","","","0","","America/Lima","0"
"466","466","Santa Luisa - SN","-11.95382","-77.0696269","","","0","","America/Lima","0"
"467","467","Faucett Canta Callao 2 -SN","-12.0011688","-77.1164608","","","0","","America/Lima","0"
"500222","500222","Nicolas de Pierola","-12.0543116","-77.0301997","","","0","","America/Lima","0"
"468","468","Bertello 2 -SN","-11.9974536","-77.1131133","","","0","","America/Lima","0"
"500221","500221","Mercado de las flores","-12.040088","-77.0175438","","","0","","America/Lima","0"
"469","469","Pacasmayo 2 -SN","-11.9945038","-77.1102902","","","0","","America/Lima","0"
"301002","301002","PLAZA BOLOGNESI - NS","-12.0600172","-77.040685","","","0","","America/Lima","0"
"301001","301001","ESTACIÓN CENTRAL 1   -  NS","-12.0586455","-77.0363725","","","0","","America/Lima","0"
"470","470","Dominicos 2 - SN","-11.9911352","-77.1071897","","","0","","America/Lima","0"
"471","471","Izaguirre Canta Callao 2 - SN","-11.9888311","-77.1047491","","","0","","America/Lima","0"
"472","472","Santa Rosa Canta Callao 2 -SN","-11.9839211","-77.0992755","","","0","","America/Lima","0"
"473","473","Los Alisos Canta Callao 2 -SN","-11.9818008","-77.0969172","","","0","","America/Lima","0"
"474","474","Av. Los Olivos 2 - SN","-11.9782113","-77.092658","","","0","","America/Lima","0"
"475","475","Estibina - NS","-11.9916","-77.079608","","","0","","America/Lima","0"
"476","476","Conocoha - NS","-11.9918247","-77.0752636","","","0","","America/Lima","0"
"477","477","Ã“valo Izaguirre - NS","-11.9910191","-77.0644302","","","0","","America/Lima","0"
"478","478","Vivanco - NS","-12.1192969","-76.977358","","","0","","America/Lima","0"
"479","479","PedagÃ³gico - NS","-12.1226358","-76.9772552","","","0","","America/Lima","0"
"480","480","Prosegur - NS","-12.127208","-76.9771219","","","0","","America/Lima","0"
"481","481","Ricardo Palma - NS","-12.1347747","-76.979808","","","0","","America/Lima","0"
"482","482","Las Flores - NS","-12.1408969","-76.9812858","","","0","","America/Lima","0"
"483","483","Huamamarca - NS","-12.1739097","-76.9783363","","","0","","America/Lima","0"
"484","484","Electro PerÃº - NS","-12.1801913","-76.9763608","","","0","","America/Lima","0"
"485","485","Hospital - SN","-12.2328608","-76.9339108","","","0","","America/Lima","0"
"486","486","Electro PerÃº - SN","-12.1799997","-76.9761358","","","0","","America/Lima","0"
"487","487","Huamamarca - SN","-12.1753663","-76.977608","","","0","","America/Lima","0"
"488","488","Las Flores - SN","-12.1409769","-76.9810294","","","0","","America/Lima","0"
"489","489","Ricardo Palma - SN","-12.1353413","-76.97965","","","0","","America/Lima","0"
"490","490","Prosegur - SN","-12.1277469","-76.9768497","","","0","","America/Lima","0"
"491","491","PedagÃ³gico - SN","-12.1225608","-76.9769052","","","0","","America/Lima","0"
"492","492","Vivanco - SN","-12.1193552","-76.9770191","","","0","","America/Lima","0"
"493","493","Daniel Fernandez - SN","-11.9902608","-77.0663302","","","0","","America/Lima","0"
"494","494","Amargon - SN","-11.9914775","-77.0745025","","","0","","America/Lima","0"
"495","495","ComIsaria - NS","-11.9697497","-77.0809052","","","0","","America/Lima","0"
"496","496","Oasis - SN","-11.8544288","-77.1413958","","","0","","America/Lima","0"
"497","497","Complejo Deportivo - NS","-11.9728025","-77.081658","","","0","","America/Lima","0"
"498","498","Complejo Deportivo - SN","-11.9728508","-77.0813847","","","0","","America/Lima","0"
"499","499","Piscobamba- NS","-11.9745969","-77.082483","","","0","","America/Lima","0"
"500714","500714","Alejandro Tirado","-12.0746122","-77.0347522","","","0","","America/Lima","0"
"514498","514498","Kr 28D entre Cl 112 y 107","3.4106586","-76.4783","","","0","","America/Lima","0"
"514497","514497","Tv 103 entre Kr 28D y Dg 119","3.4114186","-76.479738","","","0","","America/Lima","0"
"514496","514496","Kr 28D entre Cl 121 y 120","3.4099005","-76.4740488","","","0","","America/Lima","0"
"514490","514490","Kr 28D entre Cl 113 y 120A","3.4103397","-76.475648","","","0","","America/Lima","0"
"514491","514491","Kr 28D entre Cl 120B y 120C","3.4097697","-76.474143","","","0","","America/Lima","0"
"514484","514484","Tv 103 con Kr 28F","3.4109636","-76.4798669","","","0","","America/Lima","0"
"514489","514489","Kr 28D entre Cl 107 y 112","3.4105036","-76.4779138","","","0","","America/Lima","0"
"514483","514483","Kr 28F entre Cl 122E y 122D1","3.4050213","-76.4748088","","","0","","America/Lima","0"
"514482","514482","Kr 28D entre Cl 122 y 123","3.4078727","-76.4706999","","","0","","America/Lima","0"
"514481","514481","Kr 28D entre Cl 121 y 122","3.4088908","-76.4724888","","","0","","America/Lima","0"
"320227","320227","Condominio","-12.01745","-77.0420836","","","0","","America/Lima","0"
"900024","900024","TRAPICHE/INCAS","-11.9108838","-77.05617","","","0","","America/Lima","0"
"900023","900023","PANAM/SAN GENARO","-11.9570588","-77.06914","","","0","","America/Lima","0"
"900022","900022","MAYOLO/IZAGUIRRE","-11.9916161","-77.07149","","","0","","America/Lima","0"
"900021","900021","UNIVER/PERU","-12.0320669","-77.0775761","","","0","","America/Lima","0"
"900020","900020","LA MAR/UNIVER","-12.0748861","-77.07939","","","0","","America/Lima","0"
"900019","900019","JP ZELA/AREQUIPA","-12.0834949","-77.03445","","","0","","America/Lima","0"
"900018","900018","AVIA/SAN BOR SUR","-12.1012419","-77.00157","","","0","","America/Lima","0"
"900017","900017","MARSANO/AYACHUCHO","-12.1350288","-76.99718","","","0","","America/Lima","0"
"900016","900016","P OSMA/28 JULIO","-12.151175","-77.02213","","","0","","America/Lima","0"
"900015","900015","LA CHIRA","-12.19048","-77.0063799","","","0","","America/Lima","0"
"900014","900014","LA OLLA","-12.2020219","-77.004875","","","0","","America/Lima","0"
"900013","900013","PATIO CHORRILLO","-12.2068049","-76.99999","","","0","","America/Lima","0"
"314060","314060","D. CASANOVA","-12.0899811","-77.0335969","","","0","","America/Lima","0"
"900012","900012","ALAM SUR/BALLESTAS","-12.2058811","-77.0176238","","","0","","America/Lima","0"
"900011","900011","HUAYLAS/OLAYA","-12.167198","-77.02576","","","0","","America/Lima","0"
"2210","2210","Alameda Sur NS","-12.1901397","-77.0065797","","","0","","America/Lima","0"
"900010","900010","J CHAVEZ/ROOSEVELTS","-12.1469961","-77.01158","","","0","","America/Lima","0"
"2207","2207","Escuela Superior NS","-12.1633697","-77.0229683","","","0","","America/Lima","0"
"2206","2206","Clinica Maison NS","-12.1578169","-77.0231058","","","0","","America/Lima","0"
"2205","2205","Parque Barranco NS","-12.1492905","-77.0216272","","","0","","America/Lima","0"
"2204","2204","Malecon Saenz NS","-12.1429697","-77.0232258","","","0","","America/Lima","0"
"500158","500158","Don Bosco","-12.0626452","-77.0437047","","","0","","America/Lima","0"
"2203","2203","Republica de Panama NS","-12.1389072","-77.0175661","","","0","","America/Lima","0"
"2202","2202","Plaza Vea Ayacucho NS","-12.1430222","-77.0026263","","","0","","America/Lima","0"
"2201","2201","Tomas Marzano NS","-12.1392444","-76.9994561","","","0","","America/Lima","0"
"2200","2200","Ayacucho NS","-12.1283927","-76.9931408","","","0","","America/Lima","0"
"2209","2209","Matellini NS","-12.1811308","-77.012715","","","0","","America/Lima","0"
"2208","2208","Tottus Huaylas NS","-12.1757661","-77.0179044","","","0","","America/Lima","0"
"900009","900009","AVIACION/BENAVIDES","-12.1280211","-77.00095","","","0","","America/Lima","0"
"900008","900008","STA CATA/CANADA","-12.082003","-77.0173949","","","0","","America/Lima","0"
"900007","900007","VIVANCO / BRASIL","-12.0804111","-77.0586299","","","0","","America/Lima","0"
"900006","900006","AGARCIA / VENEZUELA","-12.0589488","-77.07584","","","0","","America/Lima","0"
"900005","900005","UNIVERSITARIA / T. VALLE","-12.0121288","-77.08035","","","0","","America/Lima","0"
"900004","900004","PALMERAS / NARANJAL","-11.9777799","-77.07246","","","0","","America/Lima","0"
"900003","900003","PANAM. NORTE","-11.930388","-77.07125","","","0","","America/Lima","0"
"900000","900000","PATIO TRAPICHE","-11.89039","-77.0453338","","","0","","America/Lima","0"
"2221","2221","Tottus huaylas SN","-12.1758186","-77.0175074","","","0","","America/Lima","0"
"2220","2220","Matellini SN","-12.1815458","-77.0120797","","","0","","America/Lima","0"
"2218","2218","Alameda San Marcos SN","-12.1970336","-77.0110436","","","0","","America/Lima","0"
"2217","2217","Ballesta SN","-12.2061855","-77.0174286","","","0","","America/Lima","0"
"2216","2216","Los Cedros SN","-12.2062466","-77.0108847","","","0","","America/Lima","0"
"2215","2215","La Granja Villa SN","-12.2061152","-77.0021652","","","0","","America/Lima","0"
"2214","2214","La Granja Villa NS","-12.2058358","-77.002453","","","0","","America/Lima","0"
"940","940","LaSetentaID","-11.9984844","-77.0845786","","","0","","America/Lima","0"
"2213","2213","Bodega NS","-12.2020213","-77.0050891","","","0","","America/Lima","0"
"2212","2212","Los Cedros NS","-12.2066686","-77.011005","","","0","","America/Lima","0"
"2211","2211","Alameda San Marcos NS","-12.1963358","-77.0107155","","","0","","America/Lima","0"
"2219","2219","La Curva Villa SN","-12.1838322","-77.00841","","","0","","America/Lima","0"
"2232","2232","Villaran SN","-12.1202519","-76.9980508","","","0","","America/Lima","0"
"2231","2231","Ovalo Higuereta SN","-12.1287327","-77.0003369","","","0","","America/Lima","0"
"2230","2230","Benavides SN","-12.128793","-76.9929525","","","0","","America/Lima","0"
"2229","2229","Ramon Castilla SN","-12.1398286","-76.9995758","","","0","","America/Lima","0"
"2228","2228","Torito SN","-12.144908","-77.00376","","","0","","America/Lima","0"
"500174","500174","Bolivar","-12.0749452","-77.0537977","","","0","","America/Lima","0"
"2227","2227","Makro Surco SN","-12.1486861","-77.0095036","","","0","","America/Lima","0"
"325180","325180","CLAVE","-12.0139111","-77.0312388","","","0","","America/Lima","0"
"2226","2226","Estacion Balta SN","-12.1417994","-77.0188344","","","0","","America/Lima","0"
"325181","325181","24JUN","-12.0165969","-77.02977","","","0","","America/Lima","0"
"2225","2225","Malecon Saenz SN","-12.143005","-77.0219644","","","0","","America/Lima","0"
"2224","2224","Clinica Maison SN","-12.1580416","-77.0230219","","","0","","America/Lima","0"
"325182","325182","EDUAR1","-12.0200388","-77.0286111","","","0","","America/Lima","0"
"325183","325183","VALDE1","-12.0210305","-77.0295694","","","0","","America/Lima","0"
"2223","2223","Escuela Superior SN","-12.1646283","-77.0218419","","","0","","America/Lima","0"
"500178","500178","Capilla","-11.9342211","-76.9697261","","","0","","America/Lima","0"
"325184","325184","CALLE1","-12.0231388","-77.0313805","","","0","","America/Lima","0"
"2222","2222","Huaylas/Olaya SN","-12.1679527","-77.0251008","","","0","","America/Lima","0"
"500172","500172","Bayovar","-11.9593069","-76.9873769","","","0","","America/Lima","0"
"500170","500170","Basadre","-11.9889969","-77.0104288","","","0","","America/Lima","0"
"514326","514326","Cl 123 entre Kr 28D5 y 28D7","3.4049475","-76.471678","","","0","","America/Lima","0"
"2243","2243","Hacienda SN","-11.9058938","-77.0533308","","","0","","America/Lima","0"
"2242","2242","Walon SN","-11.9248919","-77.0639658","","","0","","America/Lima","0"
"2241","2241","Juan Valer SN","-12.0761477","-77.0739411","","","0","","America/Lima","0"
"500159","500159","5 de Mariscal","-11.9473244","-76.9849455","","","0","","America/Lima","0"
"2240","2240","Sucre SN","-12.0773111","-77.0643255","","","0","","America/Lima","0"
"2239","2239","Brasil SN","-12.0807905","-77.0580016","","","0","","America/Lima","0"
"2238","2238","Salaverry SN","-12.0853777","-77.0483291","","","0","","America/Lima","0"
"500163","500163","Acho","-12.0423969","-77.0227111","","","0","","America/Lima","0"
"2237","2237","Paseo de la republica SN","-12.0822327","-77.0261333","","","0","","America/Lima","0"
"2236","2236","Arriola SN","-12.0834497","-77.0137094","","","0","","America/Lima","0"
"2235","2235","Canada SN","-12.0844438","-77.0039119","","","0","","America/Lima","0"
"500168","500168","Ascarruz","-12.0156694","-77.0017027","","","0","","America/Lima","0"
"500167","500167","Ancash","-12.0467938","-77.0260208","","","0","","America/Lima","0"
"2234","2234","Javier Prado SN","-12.0885902","-77.0033561","","","0","","America/Lima","0"
"325173","325173","PIZA32","-12.0375188","-77.03134","","","0","","America/Lima","0"
"2233","2233","Angamos SN","-12.11211","-76.9999658","","","0","","America/Lima","0"
"325175","325175","MOQSJ2","-12.0294","-77.0171","","","0","","America/Lima","0"
"328202","328202","Aguilar","-12.0262","-77.0285538","","","0","","America/Lima","0"
"328201","328201","Parque - NS","-12.0179125","-77.0318433","","","0","","America/Lima","0"
"325177","325177","FLOAM","-12.0075388","-77.03595","","","0","","America/Lima","0"
"500161","500161","8 de Mariscal","-11.9409019","-76.980453","","","0","","America/Lima","0"
"328203","328203","Los Virreyes","-12.0293469","-77.0286516","","","0","","America/Lima","0"
"325179","325179","CEREZ","-12.0116694","-77.0325111","","","0","","America/Lima","0"
"314022","314022","RISSO - SN","-12.0856044","-77.0331141","","","0","","America/Lima","0"
"314020","314020","TOMAS GUIDO","-12.087243","-77.0339838","","","0","","America/Lima","0"
"314021","314021","TORRE UGARTE - SN","-12.0890755","-77.0326252","","","0","","America/Lima","0"
"314019","314019","M.CANDAMO","-12.082208","-77.034905","","","0","","America/Lima","0"
"500198","500198","Jose Galvez","-12.05972","-77.033428","","","0","","America/Lima","0"
"500196","500196","Javier Prado","-12.0895911","-77.0659027","","","0","","America/Lima","0"
"2249","2249","Peycar SN","-11.8913533","-77.0453436","","","0","","America/Lima","0"
"2248","2248","Cementerio NS","-12.140098","-77.00841","","","0","","America/Lima","0"
"2247","2247","Arriola NS","-12.0833127","-77.0145197","","","0","","America/Lima","0"
